review,authorName,rating,movieId,id,authorId
"** THIS IS POP-ENTERTAINMENT; AT ITS FUNNEST,WILDEST, WHACKIEST, _MOST_ CREATIVE, SUBLIME-EST... _B E S T_  💜 😉 😃 **A **-{ _B I G_ }-** Screen **_MINI_** Review ; Film Seen all of FOUR times( soon to be 🖐 ); as of Dec.15, '2021. ______________________________________________________ Tom Holland's Peter: { to MJ }: What's that thing you always say? ...expect disappointment... MJ: No, no, no... NO ...we're gonna Kick Some Ass ! Tom Holland's Peter: O.k ! Toby Maguire's Peter: -{ Cure. Cure Some Ass }- . **Ned Leeds: CURE THAT ASS !!!**                                       ______________________________________________________ **Somewhere, In An Alternate Universe,** Spider-Man: No Way Home { to be hitherto referred to as NWH }, is already -Well- on the way to winning the Best Motion Picture Of The Year Award. { Here on Earth 🌎, incidentally, the Oscar Awards are, ( as things stand as of -_Now_- ), slated to be held on March 27, 2022 }. And -Speaking- of which, in our -{ OWN }- breathtakingly ravishing universe unfortunately, that particular proposition is likely to be a **-FAR CRY-** at best ; given the Academy's characteristic, and seemingly perpetual Stiff Upper Lip type of attitude towards the 'Superhero-Supervillain' genre, in general. However ; with 'Black Panther' ( 2018 ) and 'Joker' ( 2019 ) having -BOTH- been nominated for That... -{ Most }- Coveted Cinematic Prize ...Of All , the Best Picture Oscar ; I believe that things are, thankfully 🙏, albeit -{ Slowly }-, **changing for the better.**Yeah, so I'm er, Officially dubbing this An Easter ( - E g g - ) Movie Released At Christmas, because it -well and truly- does reveal itself as **The Movie Of A 1,000 Beautiful Surprises . . . .** and so much, much, much, more. { And as I recently changed my review classification from 'Spoiler-free' to 'Spoiler', there is of course, a glaring Little reference to ( one ) of the two -most- THRILLING surprises of the picture ( by far ) }. In a nutshell, at this point, I suppose that it would be, well... -{ Suffice for me to say }- ...that NWH far, far, far, far, surpassed my Hopes for said Theatrical 'Gargantuar' . . . . and then some. It has -{ already }- SMASHED all manner of records the world over, & is currently the **6th Biggest Box-Office Earner ( E v e r ) ;** -quite possibly- soon to be Number 5 ( 💣 💥❗) ; after barrelling thru to overtake yet -Another- 'Veritable Marvel Collosus', 'Avengers: Infinity War' ( 2018 ).Right, and -these- were my three biggest takeaways: 1. The Raw, -{ Unbridled }- Talent of NWH's three ( principal ) youngsters, Tom, Zendaya & Jacob . . . & boy, can the young thespian Mr. Thomas Stanley Holland, ( still barely all of '25 and two-thirds' ), **Really, Really ACT 👏❗** 2. How brilliantly -{ ALL }- the 'Multitudinous Trappings Of Contemporary Fame', ( whether that fame be positive -Or- adverse ), were depicted at the onset of NWH. 3. The totally Astonishing standard of -{ All }- of The Special Effects ( both computer generated -as well- as Live ), & indeed . . . just the {  A l l - A r o u n d  } level of  cinematic accomplishment  by Jon Watts, Daren Gilford, & Mauro Fiore, ( Director, Production Designer, Cinematographer ), & the -{ Entirety }- of the picture's **CREW & CAST,** frankly ....in achieving this thru the -{ Heights }- of a global pandemic.... **K u d o s 🌠❗****Summation:** Just before I go, I feel like I -{ Must }- say this. If, ( -like yours truly- ), you've been a Loyal, Loving Adorer of the web-slinger for ( pretty much ) your -Entire- life . . . bring TWICE the amount of tissues ; 1 half for the ( -Several- ) Ribtickling 'Funnies' in NWH, & the other half for the **richly soulful & -{ FABULOUSLY HUMAN }- emotional scenes** that you are unquestionably going to encounter.  Also, -Do- try & stay till the -Very- end of the movie, for not just 1, but in fact, -2- great teaser scenes . . . as you'll be -certain- to glean a few -exciting- insights into the near future of the MCU ( Marvel Cinematic Universe ). And here, without further ado, is my final appraisal of Spider-Man: No Way Home, Marvel's truly fresh, and -{ Uplifting }- New Multiplex-Marvel. ** 25 Spider Bitten, -{ Viscerally }- Wowed,  And Indeed,  UTTERLY SMITTEN  Marks Out Of 10 . . . 😃 💥❗ **",RADIO1'S MR. MOVIE!-MAD AMI 🌠,5,634649,61bbe57fd2f5b5006119efff,f65e6db0-676c-4abb-9d95-5f7bbc908043
"_Spider-Man: No Way Home_ isn’t without its flaws, but it is mostly exactly what it’s advertised to be. The film doesn’t necessarily redefine the, “With great power comes great responsibility,” aspect for Tom Holland’s Spider-Man, but it without a doubt gives the MCU version of Spider-Man his version of that principle._No Way Home_ is a nostalgic extravaganza that exceeds expectations and is a perfect and satisfying bookend for the first three Tom Holland _Spider-Man_ movies.**Full review**: https://boundingintocomics.com/2021/12/18/spider-man-no-way-home-riding-the-nostalgia-train/",Chris Sawin,4,634649,61be4ad9c7176d0060507dc9,4af1e775-7ac6-407d-97c4-9b23e1f63e2f
"Long awaited and very conspiricized, **'Spider-man:No way Home'** Lives up and surpasses hype, The introduction of charcters once thought cordened off into the MCU, came both as a shock and as an eventual certainty. The Pleathora of indephth easter eggs creates awonderful viewing for the spider-man fan but alienates the casual none MCU fanatic viewers. The plot is dense not in fault but in advantage, it crams in expectation with suitable comedy and light heartedness. The director created a a comprehensive journey of emotion with several troughs and many peaks leaving a sense of WOAH at the end.Overall, **'Spider-man NWH'** is a Marvel Maniac's Heaven but can ruin marvel experiences for the uniformed viewers spoiling previous films and enjoyment of them. This is not a stand-alone film and for some this amazing but for many of those seeking to enter the universe this is not at all suitable. This and the poorly grand soundtrack make it 4.5 stars.",T D Heath,4,634649,61bee9b9d371970066b9cf85,d44169f0-970f-4f97-930a-30af5600fe45
"> With great power, comes great responsibility !Best spider man movie I have ever seen. Literally got chills watching it cinema hall. Cinema hall turned into stadium. The screams, the excitement, the hype - all about it is amazing in it's own way. A total fan service.",sauceopet,5,634649,61cd6119a097dc001c3dd6b3,6bda3fd0-f6fe-4c61-98d2-c2b144f927ff
"Wow! Loved it!I'd recommend not reading any reviews if you plan to watch it - I didn't and I'm sure glad I didn't! Spoilers inbound!Where to begin? I was not expecting to love this film as much as I do! It surpassed my expectations in every way possible, to the point that I'd say it beats <em>'Avengers: Endgame'</em> as my favourite production from the MCU. This is a next level superhero movie, it's easily the most I've consistently enjoyed a film in this series and genre - no question.The cast are all outstanding, it's ace how they work everyone in from previous iterations of <em>'Spider-Man'</em> - even away from the main universe. Seeing Tom Holland, Andrew Garfield and Tobey Maguire together onscreen as Peter Parker is tremendous. The film does it in the perfect way, at no point does it feel forced or needless and the humour between the trio is excellent; in fact, the whole film is funny when it intends to be.Zendaya, Benedict Cumberbatch, Jacob Batalon (his best showing of the trilogy), Jon Favreau and Marisa Tomei also add positives things to this 2021 film. Jamie Foxx, Alfred Molina and, most pleasing for me, Willem Dafoe all reprise their characters from past releases and are all a joy. I'm a fan of Dafoe so was particularly happy to see him reappear.Onto what we see onscreen. The plot is great and I wouldn't change anything about it, there is one or two things that I had question marks about whilst watching but those quickly dissipated. The pacing is top notch and the music is superb, the respective screen times of everybody was pinpoint and, along with the already noted humour, the film also packs a punch on a more serious level to boot.This really is top tier Marvel! Would watch again, would recommended etc. Awesome!",r96sk,5,634649,61d7cd03a58902008b976594,46a97c7e-a041-4f5a-832e-a15364058bad
"This is the perfect Marvel movie that isn't an Avengers film. It pays off everything thing it builds up, corrects previous misgivings and really gets the character of Spider-Man right. All while setting things up in an interesting way that it's bound to be fresh next time out. Absolutely loved this.",Adriano,5,634649,61d872c5c669ad00904a2397,571460a5-cc22-4bf5-a3bd-e6b1a13b558b
Good addition to the Spider-Man franchise and a quasi-reset. Fun seeing the old guard in here with Maguire and Garfield along with their foes and at least their inclusions didn't feel as forced as I feared when this movie was first announced. The relationship between Tom Holland and Zendaya worked better than in Homecoming and even Far From Home. Will be interesting to see where the series goes from here. **4.0/5**,JPV852,4,634649,62588a74c92c5d00652ee366,fa531047-e5f2-4caa-a93c-3bbadec2339d
"This is another Spider Man for kids which for me is a wee bit unfortunate. I would very much have liked a Peter Parker / Spider Man that behaved like a real superhero instead of this naïve kid who constantly thinks he knows better than the grown ups and, of course, constantly bungles things up.In addition I was not too thrilled about the story itself where Spider Man right at the beginning is framed as the bad guy. I know, I know, it is rather consistent with the original comics but Hollywood do not hesitate so change things if they feel like it so why not make a good change for once?The good thing about this movie is the special effects. They are quite cool. Especially the parts in this weird space where Doctor Strange and Spider Man dukes it out. Unfortunately that is pretty much it.The rest of the movie is really dragged down by the childish and stupid behavior of Peter Parker. Him being a real idiot and constantly trying to change the spell was just cringe worthy. Then he continues screwing things up because he do not want notorious criminals to go back to their real place because they will actually die there. Typical Hollywood sob story. Despite what that dumb bitch said towards the end, yes Peter Parker you did something wrong, you screwed up big time and the wrong people died because of it.Another thing that was really annoying throughout the movie was listening to that moron Jonah Jameson from The Daily Bugle. He was spewing almost as much fake news as CNN and it just pissed me off every time he was on screen.It is a shame really. One would have thought that, given that they already did the young and immature Spider Man in Spider Man: Far From Home, they could have made him more experienced and mature in this one. You know, character advancement.Instead they just piled on the childish, naïve and immature behavior with a good dose of juvenile jokes making what, with some actual intelligent script writing, could have been a great movie with all those cool special effects (and I really do like Doctor Strange) to be one just barely watchable.",Per Gunnar Jonsson,2,634649,62b88a8767203d0d3888ba62,9c8e064e-4e7c-4382-b5e6-fb79a44d05e0
"This movie brings it from start to finish, there is not a dull moment in this film, and we truly see the birth of a new Spider-Man. As a superhero and MCU fan, this is a much watch and breaks open the multi-verse entirely. A welcomed addition to the fresh new phase four of the MCU.**Verdict:** _Excellent_",Nathan,4,634649,62bdf8bdabdafc00615e764c,0c2978bd-5e46-43e8-b0e0-a0b1571cea10
I like it,YourAustin,5,634649,62f32017e72fe8007d056555,b41d1337-956a-45d6-ad0f-bb32c507641e
"**One of Marvel's absolute best!**Watching No Way Home felt like my childhood and my adulthood were embracing each other in a warm, friendly hug. The nostalgia was brilliantly balanced with advancing Tom Holland's Spider-man and developing his character. Andrew Garfield's Spider-man also received some long-awaited closure after an abrupt end to his story. The effects, action, and humor all reinforced a heartfelt film focusing on the characters' processing of loss and grief.",mooney240,5,634649,63002a45097c49007aa1e71c,888e25d7-4423-44af-9ca0-cc2a9452abb8
"Spider-Man: No Way Home is like the proverbial blind squirrel that finds a nut every now and then, except that it doesn’t so much find them as it steals them from another squirrel’s hoard. The massive combined gravitas generated by Willem Dafoe, Alfred Molina, and Jamie Foxx would be enough to save any other movie; the problem is that this film is not theirs to save, and it’s barely a film at all to begin with – it’s more like the superhero equivalent of that Pink Panther movie they made with spare parts from previous Pink Panther movies.If I want Willem Dafoe as the Green Goblin, why not just revisit 2002’s Spider-Man? Similarly, if I have a hankering for Alfred Molina as Doc Ock, why not just rewatch 2004’s Spider-Man 2? The latter was, according to Roger Ebert, “the best superhero movie since the modern genre was launched with Superman”. How the mighty have fallen. It’s great to see Dafoe and Molina sharing screen time, but once the novelty – or rather the nostalgia – wears off, we are left with only a reminder of how comparatively superior Sam Raimi’s trilogy was, as well as a testament of how downhill things have gone since then.When Molina finally arrives, following an excruciatingly dumb, seemingly endless first half hour, he does so like a godsend; unfortunately, as much as we welcome the company of someone with a gleam of intelligence in his eyes, Doc Ock’s edge has been dulled by poor stylistic choices – first, his mechanical tentacles are 100% computer-generated (as opposed to Spider-Man 2, which used CGI to enhance, but not fully replace, a set of prop tentacles), and second, Molina was digitally de-aged (as was Dafoe), though in this case, unlike for example The Irishman, the unintended uncanny valley effect might have been a blessing in disguise; after all, Doc Ock is supposed to be a comic book villain, so that grotesqueness actually becomes him.All things considered, everything and everyone endemic to the MCU Spider-Man is as flat and artificial as cardboard (our sympathy inevitably lies with the villains because, goblins and octopuses though they may be, they remain at all times more human – and certainly have a cleverer sense of humor – than any of the heroes with the exception of Tobey Maguire, and while Spider-Man may prevail over Norman Osborne, Dafoe totally obliterates Holland in terms of acting); at the same time, all the best parts are almost exclusively lifted from the work – and not even the best work at that – of a much more talented filmmaker. To put it bluntly, Spider-Man: No Way Home has absolutely no reason for being.",JPRetana,0,634649,630ae8b432489b007e863578,5ffceaa4-e6cc-4be6-8ae6-044ca5d0454f
"As the young son of the last remaining Kryptonians is put into his fleeing spaceship, his faithful puppy leaps from his father's arms and joins him in the capsule. In the nick of time too, as the planet is soon toast! Spin on and a few years later the boy is now doing his best Henry Cavill impersonations as Superman aided and abetted by his equally super-strong pooch Krypto. It turns out that these are just two of a plethora of heroes from the Justice League who try to keep the evil Lex Luthor from achieving world domination. What nobody expects here though, is that a meteor that Luthor had hoped would give him the power to finally defeat his nemesis ends up in the hands of a loved-up guinea pig (Lulu) - and a clever and scheming guinea pig at that. She rather adeptly uses her new-found powers to embolden an army of other, now ninja, guinea pigs to capture and imprison the Justice League so she can get prove her worth to the love of her life - the ruthless Luthor. There is a glimmer of hope! The meteorite that enhanced the rodents has also fallen the way of a few others, and together with Krypto they band together, learn to harness their powers and the scene is set for a final showdown. The animation is perfectly adequate, but the story is weak and far too thinly strung out. The turtle has a few quite witty lines of dialogue but the rest of it mixes cheese and sentiment in an almost cringe-making fashion. There are far too many characters and by the end it has a sort of chaotic Avengers Endgame (2019) scenario that was as devoid of jeopardy as it was dull and repetitive to watch. At times, indeed, it was almost as if DC wanted to make a film to remind us that not all super-heroes were developed by Marvel. Maybe I am just too old - but I struggled to stay the course with this.",CinemaSerf,3,539681,62e6e5709f51af00624df294,c58e5977-b398-4baf-a98f-e4a6fb97fa08
"This is just the gift that keeps on giving... Only thing is, once you take the admittedly attractive wrapping from the box, the present is empty! This continues the on/off, love/hate, familial discord of Tessa (Josephine Langford) and her beau Hardin (Hero Fiennes Tiffin). The thrust here (and there is far less actual thrusting in this film than in the others) seems to be to prove that the young lovers are maturing; they are beginning to realise that they are more two peas in a pod than we might have originally considered. This also develops the roles of the parents - especially Trish (Louise Lombard) and Ken (Rob Estes) as we discover they have plenty of demons of their own, and so frankly it is no real wonder that the weans have grown up quite so dysfunctional. It is hard to know just quite who this film is for. The story is all over the place, the melodrama weak and implausible and the characterisations become less and less engaging as this tiresome and frankly rather boring franchise drags all of their unwanted dirty washing onto the screen. It is also quite difficult to know whom this is relevant too or for, and HFT is as wooden as a board throughout. The production is adequate, clearly these have been made on a modest budget, but the writing is as infantile as the performances. I gather there are more to come - can't wait!",CinemaSerf,2,744276,63525009417aaf008269bb31,b3e64c5f-99d6-42e2-9de3-b2e909cbc681
